driverStandingsId,raceId,driverId,points,position,wins,date
33440,1058,814,12.0,7,0,2022-03-27 17:00:00
33441,1058,829,25.0,3,1,2022-03-27 17:00:00
33442,1058,452,4.0,12,0,2022-03-27 17:00:00
33443,1058,847,0.0,20,0,2022-03-27 17:00:00
33444,1058,852,0.0,15,0,2022-03-27 17:00:00
33445,1058,821,8.0,9,0,2022-03-27 17:00:00
33446,1058,3,2.0,13,0,2022-03-27 17:00:00
33447,1058,850,4.0,11,0,2022-03-27 17:00:00
33448,1058,838,14.0,6,0,2022-03-27 17:00:00
33449,1058,824,12.0,8,0,2022-03-27 17:00:00
33450,1058,845,22.0,4,0,2022-03-27 17:00:00
33451,1058,0,16.0,5,0,2022-03-27 17:00:00
33452,1058,831,33.0,2,0,2022-03-27 17:00:00
33453,1058,842,45.0,1,1,2022-03-27 17:00:00
33454,1058,853,1.0,14,0,2022-03-27 17:00:00
33455,1059,816,8.0,11,0,2022-04-10 05:00:00
33456,1059,844,16.0,8,0,2022-04-10 05:00:00
33457,1059,847,0.0,20,0,2022-04-10 05:00:00
33458,1059,807,0.0,19,0,2022-04-10 05:00:00
33459,1059,19,0.0,21,0,2022-04-10 05:00:00
33460,1059,829,25.0,6,1,2022-04-10 05:00:00
33461,1059,452,6.0,12,0,2022-04-10 05:00:00
33462,1059,846,1.0,16,0,2022-04-10 05:00:00
33463,1059,814,30.0,4,0,2022-04-10 05:00:00
33464,1059,839,0.0,18,0,2022-04-10 05:00:00
33465,1059,852,0.0,17,0,2022-04-10 05:00:00
33466,1059,853,1.0,15,0,2022-04-10 05:00:00
33467,1059,831,33.0,3,0,2022-04-10 05:00:00
33468,1059,0,28.0,5,0,2022-04-10 05:00:00
33469,1059,845,37.0,2,0,2022-04-10 05:00:00
33470,1059,824,12.0,9,0,2022-04-10 05:00:00
33471,1059,842,71.0,1,2,2022-04-10 05:00:00
33472,1059,838,20.0,7,0,2022-04-10 05:00:00
33473,1059,850,4.0,13,0,2022-04-10 05:00:00
33474,1059,3,2.0,14,0,2022-04-10 05:00:00
33475,1059,821,12.0,10,0,2022-04-10 05:00:00
33476,1060,846,1.0,17,0,2022-04-24 13:00:00
33477,1060,19,4.0,14,0,2022-04-24 13:00:00
33478,1060,452,6.0,13,0,2022-04-24 13:00:00
33479,1060,829,59.0,2,2,2022-04-24 13:00:00
33480,1060,814,54.0,3,0,2022-04-24 13:00:00
33481,1060,807,0.0,20,0,2022-04-24 13:00:00
33482,1060,847,0.0,21,0,2022-04-24 13:00:00
33483,1060,844,35.0,6,0,2022-04-24 13:00:00
33484,1060,816,11.0,11,0,2022-04-24 13:00:00
33485,1060,839,1.0,18,0,2022-04-24 13:00:00
33486,1060,842,86.0,1,2,2022-04-24 13:00:00
33487,1060,853,1.0,16,0,2022-04-24 13:00:00
33488,1060,3,2.0,15,0,2022-04-24 13:00:00
33489,1060,850,10.0,12,0,2022-04-24 13:00:00
33490,1060,838,20.0,9,0,2022-04-24 13:00:00
33491,1060,821,24.0,8,0,2022-04-24 13:00:00
33492,1060,824,15.0,10,0,2022-04-24 13:00:00
33493,1060,845,49.0,4,0,2022-04-24 13:00:00
33494,1060,0,28.0,7,0,2022-04-24 13:00:00
33495,1060,831,38.0,5,0,2022-04-24 13:00:00
33496,1060,852,0.0,19,0,2022-04-24 13:00:00
33497,1061,846,3.0,15,0,2022-05-08 19:30:00
33498,1061,816,11.0,11,0,2022-05-08 19:30:00
33499,1061,844,35.0,7,0,2022-05-08 19:30:00
33500,1061,847,0.0,21,0,2022-05-08 19:30:00
33501,1061,839,2.0,17,0,2022-05-08 19:30:00
33502,1061,829,85.0,2,3,2022-05-08 19:30:00
33503,1061,452,6.0,13,0,2022-05-08 19:30:00
33504,1061,19,4.0,14,0,2022-05-08 19:30:00
33505,1061,814,66.0,3,0,2022-05-08 19:30:00
33506,1061,852,0.0,19,0,2022-05-08 19:30:00
33507,1061,807,0.0,20,0,2022-05-08 19:30:00
33508,1061,3,2.0,16,0,2022-05-08 19:30:00
33509,1061,831,53.0,5,0,2022-05-08 19:30:00
33510,1061,0,36.0,6,0,2022-05-08 19:30:00
33511,1061,845,59.0,4,0,2022-05-08 19:30:00
33512,1061,853,1.0,18,0,2022-05-08 19:30:00
33513,1061,842,104.0,1,2,2022-05-08 19:30:00
33514,1061,821,30.0,8,0,2022-05-08 19:30:00
33515,1061,838,24.0,9,0,2022-05-08 19:30:00
33516,1061,850,10.0,12,0,2022-05-08 19:30:00
33517,1061,824,15.0,10,0,2022-05-08 19:30:00
33518,1062,846,3.0,16,0,2022-05-22 13:00:00
33519,1062,19,4.0,14,0,2022-05-22 13:00:00
33520,1062,452,6.0,13,0,2022-05-22 13:00:00
33521,1062,829,110.0,1,4,2022-05-22 13:00:00
33522,1062,814,85.0,3,0,2022-05-22 13:00:00
33523,1062,807,0.0,20,0,2022-05-22 13:00:00
33524,1062,847,0.0,21,0,2022-05-22 13:00:00
33525,1062,844,39.0,7,0,2022-05-22 13:00:00
33526,1062,816,11.0,12,0,2022-05-22 13:00:00
33527,1062,839,2.0,17,0,2022-05-22 13:00:00
33528,1062,838,30.0,9,0,2022-05-22 13:00:00
33529,1062,853,1.0,18,0,2022-05-22 13:00:00
33530,1062,831,65.0,5,0,2022-05-22 13:00:00
33531,1062,0,46.0,6,0,2022-05-22 13:00:00
33532,1062,845,74.0,4,0,2022-05-22 13:00:00
33533,1062,824,15.0,10,0,2022-05-22 13:00:00
33534,1062,842,104.0,2,2,2022-05-22 13:00:00
33535,1062,852,0.0,19,0,2022-05-22 13:00:00
33536,1062,850,11.0,11,0,2022-05-22 13:00:00
33537,1062,3,4.0,15,0,2022-05-22 13:00:00
33538,1062,821,38.0,8,0,2022-05-22 13:00:00
33539,1063,846,3.0,16,0,2022-05-29 13:00:00
33540,1063,19,5.0,15,0,2022-05-29 13:00:00
33541,1063,452,6.0,14,0,2022-05-29 13:00:00
33542,1063,829,125.0,1,4,2022-05-29 13:00:00
33543,1063,814,110.0,3,1,2022-05-29 13:00:00
33544,1063,807,0.0,20,0,2022-05-29 13:00:00
33545,1063,847,0.0,21,0,2022-05-29 13:00:00
33546,1063,844,48.0,7,0,2022-05-29 13:00:00
33547,1063,816,11.0,11,0,2022-05-29 13:00:00
33548,1063,839,2.0,17,0,2022-05-29 13:00:00
33549,1063,852,0.0,19,0,2022-05-29 13:00:00
33550,1063,853,1.0,18,0,2022-05-29 13:00:00
33551,1063,831,83.0,5,0,2022-05-29 13:00:00
33552,1063,0,50.0,6,0,2022-05-29 13:00:00
33553,1063,845,84.0,4,0,2022-05-29 13:00:00
33554,1063,824,15.0,10,0,2022-05-29 13:00:00
33555,1063,842,116.0,2,2,2022-05-29 13:00:00
33556,1063,838,30.0,9,0,2022-05-29 13:00:00
33557,1063,850,11.0,12,0,2022-05-29 13:00:00
33558,1063,3,10.0,13,0,2022-05-29 13:00:00
33559,1063,821,40.0,8,0,2022-05-29 13:00:00
33560,1064,846,3.0,16,0,2022-06-12 11:00:00
33561,1064,19,13.0,14,0,2022-06-12 11:00:00
33562,1064,452,16.0,10,0,2022-06-12 11:00:00
33563,1064,829,150.0,1,5,2022-06-12 11:00:00
33564,1064,814,129.0,2,1,2022-06-12 11:00:00
33565,1064,807,0.0,20,0,2022-06-12 11:00:00
33566,1064,847,0.0,21,0,2022-06-12 11:00:00
33567,1064,844,50.0,7,0,2022-06-12 11:00:00
33568,1064,816,15.0,13,0,2022-06-12 11:00:00
33569,1064,839,2.0,17,0,2022-06-12 11:00:00
33570,1064,853,1.0,18,0,2022-06-12 11:00:00
33571,1064,3,16.0,11,0,2022-06-12 11:00:00
33572,1064,850,11.0,15,0,2022-06-12 11:00:00
33573,1064,838,31.0,9,0,2022-06-12 11:00:00
33574,1064,821,40.0,8,0,2022-06-12 11:00:00
33575,1064,824,15.0,12,0,2022-06-12 11:00:00
33576,1064,845,99.0,4,0,2022-06-12 11:00:00
33577,1064,0,62.0,6,0,2022-06-12 11:00:00
33578,1064,831,83.0,5,0,2022-06-12 11:00:00
33579,1064,842,116.0,3,2,2022-06-12 11:00:00
33580,1064,852,0.0,19,0,2022-06-12 11:00:00
33581,1065,850,11.0,15,0,2022-06-19 18:00:00
33582,1065,845,111.0,4,0,2022-06-19 18:00:00
33583,1065,824,15.0,12,0,2022-06-19 18:00:00
33584,1065,821,46.0,8,0,2022-06-19 18:00:00
33585,1065,452,16.0,11,0,2022-06-19 18:00:00
33586,1065,852,0.0,19,0,2022-06-19 18:00:00
33587,1065,816,15.0,13,0,2022-06-19 18:00:00
33588,1065,842,126.0,3,2,2022-06-19 18:00:00
33589,1065,844,50.0,7,0,2022-06-19 18:00:00
33590,1065,838,39.0,9,0,2022-06-19 18:00:00
33591,1065,0,77.0,6,0,2022-06-19 18:00:00
33592,1065,839,3.0,18,0,2022-06-19 18:00:00
33593,1065,3,18.0,10,0,2022-06-19 18:00:00
33594,1065,853,5.0,16,0,2022-06-19 18:00:00
33595,1065,846,3.0,17,0,2022-06-19 18:00:00
33596,1065,847,0.0,21,0,2022-06-19 18:00:00
33597,1065,807,0.0,20,0,2022-06-19 18:00:00
33598,1065,814,129.0,2,1,2022-06-19 18:00:00
33599,1065,829,175.0,1,6,2022-06-19 18:00:00
33600,1065,19,13.0,14,0,2022-06-19 18:00:00
33601,1065,831,102.0,5,0,2022-06-19 18:00:00
33602,1066,844,58.0,7,0,2022-07-03 14:00:00
33603,1066,816,15.0,14,0,2022-07-03 14:00:00
33604,1066,847,0.0,20,0,2022-07-03 14:00:00
33605,1066,846,3.0,18,0,2022-07-03 14:00:00
33606,1066,814,147.0,2,1,2022-07-03 14:00:00
33607,1066,829,181.0,1,6,2022-07-03 14:00:00
33608,1066,452,16.0,11,0,2022-07-03 14:00:00
33609,1066,807,0.0,21,0,2022-07-03 14:00:00
33610,1066,839,3.0,19,0,2022-07-03 14:00:00
33611,1066,19,15.0,13,0,2022-07-03 14:00:00
33612,1066,852,4.0,17,0,2022-07-03 14:00:00
33613,1066,842,138.0,3,2,2022-07-03 14:00:00
33614,1066,831,127.0,4,1,2022-07-03 14:00:00
33615,1066,0,93.0,6,0,2022-07-03 14:00:00
33616,1066,845,111.0,5,0,2022-07-03 14:00:00
33617,1066,853,5.0,16,0,2022-07-03 14:00:00
33618,1066,821,46.0,8,0,2022-07-03 14:00:00
33619,1066,838,39.0,9,0,2022-07-03 14:00:00
33620,1066,850,11.0,15,0,2022-07-03 14:00:00
33621,1066,3,28.0,10,0,2022-07-03 14:00:00
33622,1066,824,16.0,12,0,2022-07-03 14:00:00
33623,1067,846,3.0,18,0,2022-07-10 13:00:00
33624,1067,19,15.0,14,0,2022-07-10 13:00:00
33625,1067,452,16.0,13,0,2022-07-10 13:00:00
33626,1067,829,208.0,1,6,2022-07-10 13:00:00
33627,1067,814,151.0,3,1,2022-07-10 13:00:00
33628,1067,807,0.0,21,0,2022-07-10 13:00:00
33629,1067,847,0.0,20,0,2022-07-10 13:00:00
33630,1067,844,64.0,7,0,2022-07-10 13:00:00
33631,1067,816,17.0,12,0,2022-07-10 13:00:00
33632,1067,839,3.0,19,0,2022-07-10 13:00:00
33633,1067,853,5.0,17,0,2022-07-10 13:00:00
33634,1067,842,170.0,2,3,2022-07-10 13:00:00
33635,1067,3,29.0,10,0,2022-07-10 13:00:00
33636,1067,850,11.0,16,0,2022-07-10 13:00:00
33637,1067,838,52.0,8,0,2022-07-10 13:00:00
33638,1067,821,46.0,9,0,2022-07-10 13:00:00
33639,1067,824,22.0,11,0,2022-07-10 13:00:00
33640,1067,845,128.0,5,0,2022-07-10 13:00:00
33641,1067,0,109.0,6,0,2022-07-10 13:00:00
33642,1067,831,133.0,4,1,2022-07-10 13:00:00
33643,1067,852,12.0,15,0,2022-07-10 13:00:00
33644,1068,846,3.0,19,0,2022-07-24 13:00:00
33645,1068,816,19.0,12,0,2022-07-24 13:00:00
33646,1068,844,70.0,7,0,2022-07-24 13:00:00
33647,1068,847,0.0,20,0,2022-07-24 13:00:00
33648,1068,839,4.0,18,0,2022-07-24 13:00:00
33649,1068,814,163.0,3,1,2022-07-24 13:00:00
33650,1068,829,233.0,1,7,2022-07-24 13:00:00
33651,1068,452,16.0,13,0,2022-07-24 13:00:00
33652,1068,807,0.0,21,0,2022-07-24 13:00:00
33653,1068,852,12.0,15,0,2022-07-24 13:00:00
33654,1068,19,15.0,14,0,2022-07-24 13:00:00
33655,1068,3,37.0,10,0,2022-07-24 13:00:00
33656,1068,842,170.0,2,3,2022-07-24 13:00:00
33657,1068,831,144.0,4,1,2022-07-24 13:00:00
33658,1068,0,127.0,6,0,2022-07-24 13:00:00
33659,1068,845,143.0,5,0,2022-07-24 13:00:00
33660,1068,853,5.0,17,0,2022-07-24 13:00:00
33661,1068,821,46.0,9,0,2022-07-24 13:00:00
33662,1068,838,56.0,8,0,2022-07-24 13:00:00
33663,1068,850,11.0,16,0,2022-07-24 13:00:00
33664,1068,824,22.0,11,0,2022-07-24 13:00:00
33665,1069,839,4.0,18,0,2022-07-31 13:00:00
33666,1069,452,16.0,13,0,2022-07-31 13:00:00
33667,1069,829,258.0,1,8,2022-07-31 13:00:00
33668,1069,814,173.0,3,1,2022-07-31 13:00:00
33669,1069,807,0.0,21,0,2022-07-31 13:00:00
33670,1069,847,0.0,20,0,2022-07-31 13:00:00
33671,1069,844,76.0,7,0,2022-07-31 13:00:00
33672,1069,816,19.0,12,0,2022-07-31 13:00:00
33673,1069,846,3.0,19,0,2022-07-31 13:00:00
33674,1069,852,12.0,15,0,2022-07-31 13:00:00
33675,1069,19,16.0,14,0,2022-07-31 13:00:00
33676,1069,3,41.0,10,0,2022-07-31 13:00:00
33677,1069,842,178.0,2,3,2022-07-31 13:00:00
33678,1069,831,156.0,5,1,2022-07-31 13:00:00
33679,1069,0,146.0,6,0,2022-07-31 13:00:00
33680,1069,845,158.0,4,0,2022-07-31 13:00:00
33681,1069,853,5.0,17,0,2022-07-31 13:00:00
33682,1069,821,46.0,9,0,2022-07-31 13:00:00
33683,1069,838,58.0,8,0,2022-07-31 13:00:00
33684,1069,850,11.0,16,0,2022-07-31 13:00:00
33685,1069,824,22.0,11,0,2022-07-31 13:00:00
33686,1070,839,4.0,19,0,2022-08-28 13:00:00
33687,1070,452,18.0,14,0,2022-08-28 13:00:00
33688,1070,829,284.0,1,9,2022-08-28 13:00:00
33689,1070,814,191.0,2,1,2022-08-28 13:00:00
33690,1070,807,0.0,21,0,2022-08-28 13:00:00
33691,1070,847,0.0,20,0,2022-08-28 13:00:00
33692,1070,844,76.0,7,0,2022-08-28 13:00:00
33693,1070,816,19.0,13,0,2022-08-28 13:00:00
33694,1070,846,4.0,18,0,2022-08-28 13:00:00
33695,1070,19,20.0,12,0,2022-08-28 13:00:00
33696,1070,852,12.0,15,0,2022-08-28 13:00:00
33697,1070,3,51.0,9,0,2022-08-28 13:00:00
33698,1070,850,11.0,16,0,2022-08-28 13:00:00
33699,1070,838,64.0,8,0,2022-08-28 13:00:00
33700,1070,821,46.0,10,0,2022-08-28 13:00:00
33701,1070,824,22.0,11,0,2022-08-28 13:00:00
33702,1070,845,170.0,5,0,2022-08-28 13:00:00
33703,1070,0,146.0,6,0,2022-08-28 13:00:00
33704,1070,831,171.0,4,1,2022-08-28 13:00:00
33705,1070,842,186.0,3,3,2022-08-28 13:00:00
33706,1070,853,5.0,17,0,2022-08-28 13:00:00
33707,1071,846,4.0,19,0,2022-09-04 13:00:00
33708,1071,816,19.0,13,0,2022-09-04 13:00:00
33709,1071,844,82.0,7,0,2022-09-04 13:00:00
33710,1071,847,0.0,20,0,2022-09-04 13:00:00
33711,1071,19,20.0,12,0,2022-09-04 13:00:00
33712,1071,814,201.0,3,1,2022-09-04 13:00:00
33713,1071,829,310.0,1,10,2022-09-04 13:00:00
33714,1071,452,18.0,14,0,2022-09-04 13:00:00
33715,1071,807,0.0,21,0,2022-09-04 13:00:00
33716,1071,839,5.0,18,0,2022-09-04 13:00:00
33717,1071,852,12.0,15,0,2022-09-04 13:00:00
33718,1071,3,59.0,9,0,2022-09-04 13:00:00
33719,1071,842,201.0,2,3,2022-09-04 13:00:00
33720,1071,831,175.0,5,1,2022-09-04 13:00:00
33721,1071,0,158.0,6,0,2022-09-04 13:00:00
33722,1071,845,188.0,4,0,2022-09-04 13:00:00
33723,1071,853,5.0,17,0,2022-09-04 13:00:00
33724,1071,821,46.0,10,0,2022-09-04 13:00:00
33725,1071,838,66.0,8,0,2022-09-04 13:00:00
33726,1071,850,11.0,16,0,2022-09-04 13:00:00
33727,1071,824,22.0,11,0,2022-09-04 13:00:00
33728,1072,816,19.0,14,0,2022-09-11 13:00:00
33729,1072,854,2.0,20,0,2022-09-11 13:00:00
33730,1072,19,20.0,13,0,2022-09-11 13:00:00
33731,1072,452,22.0,11,0,2022-09-11 13:00:00
33732,1072,829,335.0,1,11,2022-09-11 13:00:00
33733,1072,814,210.0,3,1,2022-09-11 13:00:00
33734,1072,807,0.0,22,0,2022-09-11 13:00:00
33735,1072,847,0.0,21,0,2022-09-11 13:00:00
33736,1072,844,88.0,7,0,2022-09-11 13:00:00
33737,1072,846,4.0,19,0,2022-09-11 13:00:00
33738,1072,839,5.0,18,0,2022-09-11 13:00:00
33739,1072,842,219.0,2,3,2022-09-11 13:00:00
33740,1072,853,6.0,17,0,2022-09-11 13:00:00
33741,1072,3,59.0,9,0,2022-09-11 13:00:00
33742,1072,850,11.0,16,0,2022-09-11 13:00:00
33743,1072,838,66.0,8,0,2022-09-11 13:00:00
33744,1072,821,46.0,10,0,2022-09-11 13:00:00
33745,1072,824,22.0,12,0,2022-09-11 13:00:00
33746,1072,845,203.0,4,0,2022-09-11 13:00:00
33747,1072,0,168.0,6,0,2022-09-11 13:00:00
33748,1072,831,187.0,5,1,2022-09-11 13:00:00
33749,1072,852,12.0,15,0,2022-09-11 13:00:00
33750,1073,816,29.0,11,0,2022-10-02 12:00:00
33751,1073,844,100.0,7,0,2022-10-02 12:00:00
33752,1073,847,0.0,21,0,2022-10-02 12:00:00
33753,1073,807,0.0,22,0,2022-10-02 12:00:00
33754,1073,846,4.0,19,0,2022-10-02 12:00:00
33755,1073,829,341.0,1,11,2022-10-02 12:00:00
33756,1073,452,23.0,13,0,2022-10-02 12:00:00
33757,1073,19,24.0,12,0,2022-10-02 12:00:00
33758,1073,854,2.0,20,0,2022-10-02 12:00:00
33759,1073,814,235.0,3,2,2022-10-02 12:00:00
33760,1073,839,13.0,15,0,2022-10-02 12:00:00
33761,1073,852,12.0,16,0,2022-10-02 12:00:00
33762,1073,853,6.0,18,0,2022-10-02 12:00:00
33763,1073,3,59.0,9,0,2022-10-02 12:00:00
33764,1073,850,11.0,17,0,2022-10-02 12:00:00
33765,1073,838,66.0,8,0,2022-10-02 12:00:00
33766,1073,821,46.0,10,0,2022-10-02 12:00:00
33767,1073,824,22.0,14,0,2022-10-02 12:00:00
33768,1073,845,203.0,4,0,2022-10-02 12:00:00
33769,1073,0,170.0,6,0,2022-10-02 12:00:00
33770,1073,831,202.0,5,1,2022-10-02 12:00:00
33771,1073,842,237.0,2,3,2022-10-02 12:00:00
33772,1074,824,22.0,14,0,2022-10-09 05:00:00
33773,1074,821,46.0,10,0,2022-10-09 05:00:00
33774,1074,838,78.0,8,0,2022-10-09 05:00:00
33775,1074,850,11.0,17,0,2022-10-09 05:00:00
33776,1074,842,252.0,3,3,2022-10-09 05:00:00
33777,1074,853,6.0,18,0,2022-10-09 05:00:00
33778,1074,852,12.0,16,0,2022-10-09 05:00:00
33779,1074,839,13.0,15,0,2022-10-09 05:00:00
33780,1074,845,207.0,4,0,2022-10-09 05:00:00
33781,1074,3,65.0,9,0,2022-10-09 05:00:00
33782,1074,0,180.0,6,0,2022-10-09 05:00:00
33783,1074,831,202.0,5,1,2022-10-09 05:00:00
33784,1074,846,4.0,19,0,2022-10-09 05:00:00
33785,1074,19,32.0,11,0,2022-10-09 05:00:00
33786,1074,452,23.0,13,0,2022-10-09 05:00:00
33787,1074,829,366.0,1,12,2022-10-09 05:00:00
33788,1074,814,253.0,2,2,2022-10-09 05:00:00
33789,1074,854,2.0,21,0,2022-10-09 05:00:00
33790,1074,847,2.0,20,0,2022-10-09 05:00:00
33791,1074,844,101.0,7,0,2022-10-09 05:00:00
33792,1074,816,29.0,12,0,2022-10-09 05:00:00
33793,1074,807,0.0,22,0,2022-10-09 05:00:00
33794,1075,845,218.0,4,0,2022-10-23 19:00:00
33795,1075,842,267.0,2,3,2022-10-23 19:00:00
33796,1075,807,0.0,22,0,2022-10-23 19:00:00
33797,1075,824,24.0,13,0,2022-10-23 19:00:00
33798,1075,0,198.0,6,0,2022-10-23 19:00:00
33799,1075,452,23.0,14,0,2022-10-23 19:00:00
33800,1075,839,13.0,15,0,2022-10-23 19:00:00
33801,1075,850,12.0,17,0,2022-10-23 19:00:00
33802,1075,831,202.0,5,1,2022-10-23 19:00:00
33803,1075,821,46.0,10,0,2022-10-23 19:00:00
33804,1075,844,109.0,7,0,2022-10-23 19:00:00
33805,1075,3,71.0,9,0,2022-10-23 19:00:00
33806,1075,838,78.0,8,0,2022-10-23 19:00:00
33807,1075,19,36.0,11,0,2022-10-23 19:00:00
33808,1075,829,391.0,1,13,2022-10-23 19:00:00
33809,1075,814,265.0,3,2,2022-10-23 19:00:00
33810,1075,854,2.0,21,0,2022-10-23 19:00:00
33811,1075,816,29.0,12,0,2022-10-23 19:00:00
33812,1075,846,4.0,19,0,2022-10-23 19:00:00
33813,1075,852,12.0,16,0,2022-10-23 19:00:00
33814,1075,853,6.0,18,0,2022-10-23 19:00:00
33815,1075,847,2.0,20,0,2022-10-23 19:00:00
33816,1076,845,231.0,4,0,2022-10-30 20:00:00
33817,1076,842,275.0,3,3,2022-10-30 20:00:00
33818,1076,839,13.0,15,0,2022-10-30 20:00:00
33819,1076,852,12.0,16,0,2022-10-30 20:00:00
33820,1076,853,6.0,18,0,2022-10-30 20:00:00
33821,1076,3,71.0,9,0,2022-10-30 20:00:00
33822,1076,850,12.0,17,0,2022-10-30 20:00:00
33823,1076,838,82.0,8,0,2022-10-30 20:00:00
33824,1076,821,47.0,10,0,2022-10-30 20:00:00
33825,1076,824,24.0,13,0,2022-10-30 20:00:00
33826,1076,0,216.0,5,0,2022-10-30 20:00:00
33827,1076,846,4.0,19,0,2022-10-30 20:00:00
33828,1076,854,2.0,21,0,2022-10-30 20:00:00
33829,1076,816,35.0,12,0,2022-10-30 20:00:00
33830,1076,844,111.0,7,0,2022-10-30 20:00:00
33831,1076,847,2.0,20,0,2022-10-30 20:00:00
33832,1076,807,0.0,22,0,2022-10-30 20:00:00
33833,1076,814,280.0,2,2,2022-10-30 20:00:00
33834,1076,829,416.0,1,14,2022-10-30 20:00:00
33835,1076,452,23.0,14,0,2022-10-30 20:00:00
33836,1076,19,36.0,11,0,2022-10-30 20:00:00
33837,1076,831,212.0,6,1,2022-10-30 20:00:00
33838,1077,816,35.0,12,0,2022-11-13 18:00:00
33839,1077,844,113.0,7,0,2022-11-13 18:00:00
33840,1077,847,2.0,20,0,2022-11-13 18:00:00
33841,1077,807,0.0,22,0,2022-11-13 18:00:00
33842,1077,846,4.0,19,0,2022-11-13 18:00:00
33843,1077,829,429.0,1,14,2022-11-13 18:00:00
33844,1077,854,2.0,21,0,2022-11-13 18:00:00
33845,1077,19,36.0,11,0,2022-11-13 18:00:00
33846,1077,814,290.0,3,2,2022-11-13 18:00:00
33847,1077,839,14.0,15,0,2022-11-13 18:00:00
33848,1077,452,23.0,14,0,2022-11-13 18:00:00
33849,1077,853,6.0,18,0,2022-11-13 18:00:00
33850,1077,3,81.0,9,0,2022-11-13 18:00:00
33851,1077,850,12.0,17,0,2022-11-13 18:00:00
33852,1077,838,86.0,8,0,2022-11-13 18:00:00
33853,1077,821,49.0,10,0,2022-11-13 18:00:00
33854,1077,824,25.0,13,0,2022-11-13 18:00:00
33855,1077,845,265.0,4,1,2022-11-13 18:00:00
33856,1077,0,240.0,5,0,2022-11-13 18:00:00
33857,1077,831,234.0,6,1,2022-11-13 18:00:00
33858,1077,842,290.0,2,3,2022-11-13 18:00:00
33859,1077,852,12.0,16,0,2022-11-13 18:00:00
33860,1078,816,37.0,11,0,2022-11-20 13:00:00
33861,1078,844,122.0,7,0,2022-11-20 13:00:00
33862,1078,847,2.0,20,0,2022-11-20 13:00:00
33863,1078,807,0.0,22,0,2022-11-20 13:00:00
33864,1078,854,2.0,21,0,2022-11-20 13:00:00
33865,1078,829,454.0,1,15,2022-11-20 13:00:00
33866,1078,19,37.0,12,0,2022-11-20 13:00:00
33867,1078,846,4.0,19,0,2022-11-20 13:00:00
33868,1078,814,305.0,3,2,2022-11-20 13:00:00
33869,1078,839,18.0,15,0,2022-11-20 13:00:00
33870,1078,452,23.0,14,0,2022-11-20 13:00:00
33871,1078,853,6.0,18,0,2022-11-20 13:00:00
33872,1078,3,81.0,9,0,2022-11-20 13:00:00
33873,1078,850,12.0,17,0,2022-11-20 13:00:00
33874,1078,838,92.0,8,0,2022-11-20 13:00:00
33875,1078,821,49.0,10,0,2022-11-20 13:00:00
33876,1078,824,25.0,13,0,2022-11-20 13:00:00
33877,1078,845,275.0,4,1,2022-11-20 13:00:00
33878,1078,0,240.0,6,0,2022-11-20 13:00:00
33879,1078,831,246.0,5,1,2022-11-20 13:00:00
33880,1078,842,308.0,2,3,2022-11-20 13:00:00
33881,1078,852,12.0,16,0,2022-11-20 13:00:00
33882,1079,452,2.0,9,0,2023-03-05 15:00:00
33883,1079,821,4.0,8,0,2023-03-05 15:00:00
33884,1079,845,6.0,7,0,2023-03-05 15:00:00
33885,1079,839,8.0,6,0,2023-03-05 15:00:00
33886,1079,829,25.0,1,1,2023-03-05 15:00:00
33887,1079,831,12.0,4,0,2023-03-05 15:00:00
33888,1079,3,15.0,3,0,2023-03-05 15:00:00
33889,1079,814,18.0,2,0,2023-03-05 15:00:00
33890,1079,0,10.0,5,0,2023-03-05 15:00:00
33891,1079,846,1.0,10,0,2023-03-05 15:00:00
33892,1079,856,0.0,12,0,2023-03-05 15:00:00
33893,1079,824,0.0,13,0,2023-03-05 15:00:00
33894,1079,854,0.0,14,0,2023-03-05 15:00:00
33895,1079,807,0.0,15,0,2023-03-05 15:00:00
33896,1079,853,0.0,16,0,2023-03-05 15:00:00
33897,1079,844,0.0,17,0,2023-03-05 15:00:00
33898,1079,838,0.0,18,0,2023-03-05 15:00:00
33899,1079,842,0.0,19,0,2023-03-05 15:00:00
33900,1079,855,0.0,20,0,2023-03-05 15:00:00
33901,1079,850,0.0,11,0,2023-03-05 15:00:00
33902,1080,844,0.0,20,0,2023-03-19 17:00:00
33903,1080,855,0.0,19,0,2023-03-19 17:00:00
33904,1080,842,6.0,8,0,2023-03-19 17:00:00
33905,1080,814,43.0,2,1,2023-03-19 17:00:00
33906,1080,0,20.0,5,0,2023-03-19 17:00:00
33907,1080,846,1.0,13,0,2023-03-19 17:00:00
33908,1080,829,44.0,1,1,2023-03-19 17:00:00
33909,1080,3,30.0,3,0,2023-03-19 17:00:00
33910,1080,831,20.0,4,0,2023-03-19 17:00:00
33911,1080,824,1.0,12,0,2023-03-19 17:00:00
33912,1080,845,18.0,6,0,2023-03-19 17:00:00
33913,1080,838,4.0,10,0,2023-03-19 17:00:00
33914,1080,853,0.0,17,0,2023-03-19 17:00:00
33915,1080,807,0.0,15,0,2023-03-19 17:00:00
33916,1080,854,0.0,18,0,2023-03-19 17:00:00
33917,1080,839,8.0,7,0,2023-03-19 17:00:00
33918,1080,850,0.0,14,0,2023-03-19 17:00:00
33919,1080,452,4.0,11,0,2023-03-19 17:00:00
33920,1080,821,4.0,9,0,2023-03-19 17:00:00
